Plot,Zone,Species,SppNum,Seq,Tag,Dbh,Vigor,AbvBmss,BlwBmss,Area
2,1,BEAL,3,1,0,1.5,0,-999.99,-999.99,49.50
2,1,ACPE,6,2,0,1.9,0,-999.99,-999.99,49.50
2,1,PRPE,7,3,0,3.2,0,-999.99,-999.99,49.50
2,1,PRPE,7,4,0,1.7,3,-999.99,-999.99,49.50
2,1,PRPE,7,5,0,1.6,3,-999.99,-999.99,49.50
2,1,PRPE,7,6,0,1.6,3,-999.99,-999.99,49.50
2,1,PRPE,7,7,0,2.3,0,-999.99,-999.99,49.50
2,1,BEPA,11,8,0,2.0,0,-999.99,-999.99,49.50
2,1,BEPA,11,9,0,1.7,0,-999.99,-999.99,49.50
2,1,BEPA,11,10,0,1.7,0,-999.99,-999.99,49.50
2,1,BEPA,11,11,0,2.4,0,-999.99,-999.99,49.50
2,1,BEPA,11,12,0,2.8,0,-999.99,-999.99,49.50
2,1,BEPA,11,13,0,1.6,0,-999.99,-999.99,49.50
2,1,BEPA,11,14,0,2.1,0,-999.99,-999.99,49.50
2,1,BEPA,11,15,0,2.3,0,-999.99,-999.99,49.50
2,1,SOAM,12,16,0,3.7,0,-999.99,-999.99,49.50
2,1,SOAM,12,17,0,3.3,0,-999.99,-999.99,49.50
2,1,SOAM,12,18,0,3.4,0,-999.99,-999.99,49.50
2,1,SOAM,12,19,0,2.0,0,-999.99,-999.99,49.50
2,1,SOAM,12,20,0,4.8,0,-999.99,-999.99,49.50
2,1,SOAM,12,21,0,1.5,0,-999.99,-999.99,49.50
2,1,PIRU,10,22,0,2.4,0,-999.99,-999.99,49.50
2,1,PIRU,10,23,0,1.8,0,-999.99,-999.99,49.50
2,1,ABBA,9,24,0,1.6,0,-999.99,-999.99,49.50
2,1,ABBA,9,25,0,2.0,0,-999.99,-999.99,49.50
2,1,ABBA,9,26,0,2.2,0,-999.99,-999.99,49.50
2,1,ABBA,9,27,0,2.4,0,-999.99,-999.99,49.50
2,1,ABBA,9,28,0,2.3,0,-999.99,-999.99,49.50
2,1,ABBA,9,29,0,2.8,0,-999.99,-999.99,49.50
2,1,ABBA,9,30,0,2.7,0,-999.99,-999.99,49.50
2,1,ABBA,9,31,0,1.7,0,-999.99,-999.99,49.50
2,1,ABBA,9,32,0,3.2,0,-999.99,-999.99,49.50
2,1,ABBA,9,33,0,1.9,0,-999.99,-999.99,49.50
2,1,ACRU,13,34,0,2.4,0,-999.99,-999.99,49.50
2,1,ACRU,13,35,0,1.7,0,-999.99,-999.99,49.50
3,1,BEAL,3,36,0,1.9,0,-999.99,-999.99,24.52
3,1,BEAL,3,37,0,2.6,0,-999.99,-999.99,24.52
3,1,PRPE,7,38,0,1.9,3,-999.99,-999.99,24.52
3,1,PRPE,7,39,0,2.2,3,-999.99,-999.99,24.52
3,1,PRPE,7,40,0,2.1,5,-999.99,-999.99,24.52
3,1,PRPE,7,41,0,1.8,4,-999.99,-999.99,24.52
3,1,PRPE,7,42,0,3.0,3,-999.99,-999.99,24.52
3,1,PRPE,7,43,0,3.6,3,-999.99,-999.99,24.52
3,1,PRPE,7,44,0,1.7,3,-999.99,-999.99,24.52
3,1,PRPE,7,45,0,3.2,0,-999.99,-999.99,24.52
3,1,PRPE,7,46,0,1.8,3,-999.99,-999.99,24.52
3,1,PRPE,7,47,0,1.7,3,-999.99,-999.99,24.52
3,1,PRPE,7,48,0,2.1,3,-999.99,-999.99,24.52
3,1,BEPA,11,49,0,2.8,0,-999.99,-999.99,24.52
3,1,BEPA,11,50,0,1.7,0,-999.99,-999.99,24.52
3,1,BEPA,11,51,0,1.7,0,-999.99,-999.99,24.52
3,1,BEPA,11,52,0,1.6,0,-999.99,-999.99,24.52
3,1,BEPA,11,53,0,1.7,0,-999.99,-999.99,24.52
3,1,BEPA,11,54,0,2.5,0,-999.99,-999.99,24.52
3,1,BEPA,11,55,0,1.6,0,-999.99,-999.99,24.52
3,1,BEPA,11,56,0,3.2,0,-999.99,-999.99,24.52
3,1,BEPA,11,57,0,1.5,0,-999.99,-999.99,24.52
3,1,SOAM,12,58,0,2.6,0,-999.99,-999.99,24.52
3,1,SOAM,12,59,0,3.8,0,-999.99,-999.99,24.52
3,1,POTR,16,60,0,1.7,0,-999.99,-999.99,24.52
3,1,ABBA,9,61,0,1.6,0,-999.99,-999.99,24.52
3,1,ABBA,9,62,0,2.6,0,-999.99,-999.99,24.52
3,1,ACRU,13,63,0,1.6,0,-999.99,-999.99,24.52
3,1,ACRU,13,64,0,1.9,0,-999.99,-999.99,24.52
5,1,BEAL,3,65,0,1.6,0,-999.99,-999.99,26.10
5,1,PRPE,7,66,0,2.7,3,-999.99,-999.99,26.10
5,1,PRPE,7,67,0,1.7,3,-999.99,-999.99,26.10
5,1,PRPE,7,68,0,2.0,3,-999.99,-999.99,26.10
5,1,PRPE,7,69,0,2.0,4,-999.99,-999.99,26.10
5,1,PRPE,7,70,0,2.3,5,-999.99,-999.99,26.10
5,1,PRPE,7,71,0,2.5,5,-999.99,-999.99,26.10
5,1,PRPE,7,72,0,2.7,4,-999.99,-999.99,26.10
5,1,PRPE,7,73,0,1.7,4,-999.99,-999.99,26.10
5,1,PRPE,7,74,0,2.4,5,-999.99,-999.99,26.10
5,1,PRPE,7,75,0,2.0,5,-999.99,-999.99,26.10
5,1,BEPA,11,76,0,1.9,0,-999.99,-999.99,26.10
5,1,BEPA,11,77,0,2.2,0,-999.99,-999.99,26.10
5,1,BEPA,11,78,0,1.6,0,-999.99,-999.99,26.10
5,1,SOAM,12,79,0,1.8,0,-999.99,-999.99,26.10
5,1,SOAM,12,79,0,3.2,3,-999.99,-999.99,26.10
5,1,SOAM,12,80,0,3.0,0,-999.99,-999.99,26.10
5,1,SOAM,12,81,0,1.6,4,-999.99,-999.99,26.10
5,1,SOAM,12,82,0,2.9,0,-999.99,-999.99,26.10
5,1,SOAM,12,83,0,2.1,3,-999.99,-999.99,26.10
5,1,SOAM,12,84,0,3.2,0,-999.99,-999.99,26.10
5,1,SOAM,12,85,0,2.0,0,-999.99,-999.99,26.10
5,1,SOAM,12,86,0,1.5,0,-999.99,-999.99,26.10
5,1,SOAM,12,87,0,1.5,4,-999.99,-999.99,26.10
5,1,SOAM,12,88,0,2.7,4,-999.99,-999.99,26.10
5,1,ABBA,9,89,0,3.6,0,-999.99,-999.99,26.10
5,1,ABBA,9,90,0,1.5,0,-999.99,-999.99,26.10
5,1,ABBA,9,91,0,1.7,0,-999.99,-999.99,26.10
5,1,ABBA,9,91,0,1.8,0,-999.99,-999.99,26.10
5,1,ABBA,9,92,0,2.2,0,-999.99,-999.99,26.10
5,1,ABBA,9,93,0,2.0,0,-999.99,-999.99,26.10
5,1,ABBA,9,94,0,3.5,0,-999.99,-999.99,26.10
5,1,ABBA,9,95,0,1.5,0,-999.99,-999.99,26.10
5,1,ACRU,13,96,0,2.3,0,-999.99,-999.99,26.10
5,1,ACRU,13,97,0,3.3,0,-999.99,-999.99,26.10
5,1,ACRU,13,98,0,3.3,0,-999.99,-999.99,26.10
5,1,ACRU,13,99,0,4.4,0,-999.99,-999.99,26.10
5,1,ACRU,13,99,0,2.0,0,-999.99,-999.99,26.10
5,1,ACRU,13,99,0,2.0,0,-999.99,-999.99,26.10
5,1,ACRU,13,99,0,1.8,0,-999.99,-999.99,26.10
5,1,ACRU,13,100,0,2.5,3,-999.99,-999.99,26.10
5,1,ACRU,13,101,0,4.0,0,-999.99,-999.99,26.10
5,1,ACRU,13,102,0,2.0,0,-999.99,-999.99,26.10
5,1,ACRU,13,103,0,2.8,0,-999.99,-999.99,26.10
5,1,ACRU,13,104,0,2.7,0,-999.99,-999.99,26.10
5,1,ACRU,13,105,0,2.3,0,-999.99,-999.99,26.10
5,1,PIRU,10,106,0,3.0,0,-999.99,-999.99,26.10
6,1,BEPA,11,107,0,2.2,0,-999.99,-999.99,27.70
6,1,BEPA,11,108,0,2.0,0,-999.99,-999.99,27.70
6,1,BEPA,11,109,0,1.6,0,-999.99,-999.99,27.70
6,1,BEPA,11,110,0,1.5,3,-999.99,-999.99,27.70
6,1,ABBA,9,111,0,3.8,0,-999.99,-999.99,27.70
6,1,ABBA,9,112,0,1.7,0,-999.99,-999.99,27.70
6,1,SOAM,12,113,0,3.4,0,-999.99,-999.99,27.70
6,1,SOAM,12,114,0,1.9,0,-999.99,-999.99,27.70
6,1,SOAM,12,115,0,2.1,0,-999.99,-999.99,27.70
6,1,SOAM,12,116,0,1.9,0,-999.99,-999.99,27.70
6,1,ACRU,13,117,0,1.6,0,-999.99,-999.99,27.70
8,1,PIRU,10,118,0,4.0,0,-999.99,-999.99,49.50
8,1,ABBA,9,119,0,2.3,0,-999.99,-999.99,49.50
8,1,ABBA,9,120,0,7.3,0,-999.99,-999.99,49.50
8,1,ABBA,9,121,0,2.1,0,-999.99,-999.99,49.50
8,1,ABBA,9,122,0,2.9,0,-999.99,-999.99,49.50
8,1,ABBA,9,123,0,2.7,0,-999.99,-999.99,49.50
8,1,ABBA,9,124,0,2.7,0,-999.99,-999.99,49.50
8,1,ABBA,9,125,0,2.2,0,-999.99,-999.99,49.50
8,1,ABBA,9,126,0,1.6,0,-999.99,-999.99,49.50
14,1,BEPA,11,127,0,1.5,0,-999.99,-999.99,26.30
14,1,BEPA,11,128,0,1.6,0,-999.99,-999.99,26.30
14,1,BEPA,11,129,0,1.7,0,-999.99,-999.99,26.30
14,1,BEPA,11,130,0,1.6,0,-999.99,-999.99,26.30
14,1,BEPA,11,131,0,1.8,0,-999.99,-999.99,26.30
14,1,BEPA,11,132,0,2.8,0,-999.99,-999.99,26.30
14,1,BEPA,11,133,0,1.5,4,-999.99,-999.99,26.30
14,1,BEPA,11,134,0,2.0,0,-999.99,-999.99,26.30
14,1,BEPA,11,135,0,2.0,0,-999.99,-999.99,26.30
14,1,SOAM,12,136,0,2.9,0,-999.99,-999.99,26.30
14,1,SOAM,12,136,0,2.3,0,-999.99,-999.99,26.30
14,1,SOAM,12,137,0,1.9,0,-999.99,-999.99,26.30
14,1,SOAM,12,138,0,2.0,0,-999.99,-999.99,26.30
14,1,ABBA,9,139,0,1.9,0,-999.99,-999.99,26.30
14,1,ABBA,9,140,0,3.7,0,-999.99,-999.99,26.30
14,1,ABBA,9,141,0,2.4,0,-999.99,-999.99,26.30
14,1,ABBA,9,142,0,3.4,0,-999.99,-999.99,26.30
22,1,FAGR,2,143,0,2.2,0,-999.99,-999.99,23.20
22,1,FAGR,2,144,0,1.7,0,-999.99,-999.99,23.20
22,1,PRPE,7,145,0,2.2,4,-999.99,-999.99,23.20
22,1,PRPE,7,146,0,1.9,3,-999.99,-999.99,23.20
22,1,BEPA,11,147,0,1.7,0,-999.99,-999.99,23.20
22,1,BEPA,11,148,0,2.0,0,-999.99,-999.99,23.20
22,1,BEPA,11,149,0,1.6,0,-999.99,-999.99,23.20
22,1,BEPA,11,150,0,1.9,0,-999.99,-999.99,23.20
22,1,BEPA,11,151,0,1.9,0,-999.99,-999.99,23.20
22,1,BEPA,11,152,0,2.2,0,-999.99,-999.99,23.20
22,1,BEPA,11,153,0,2.4,0,-999.99,-999.99,23.20
22,1,BEPA,11,154,0,2.2,0,-999.99,-999.99,23.20
22,1,BEPA,11,155,0,1.5,0,-999.99,-999.99,23.20
22,1,BEPA,11,156,0,1.6,0,-999.99,-999.99,23.20
22,1,BEPA,11,157,0,1.9,0,-999.99,-999.99,23.20
22,1,BEPA,11,158,0,2.3,0,-999.99,-999.99,23.20
22,1,BEPA,11,159,0,2.3,0,-999.99,-999.99,23.20
22,1,POTR,16,160,0,1.6,3,-999.99,-999.99,23.20
22,1,ACRU,13,161,0,2.2,0,-999.99,-999.99,23.20
22,1,ACRU,13,162,0,2.6,0,-999.99,-999.99,23.20
22,1,ACRU,13,163,0,2.5,0,-999.99,-999.99,23.20
22,1,ACRU,13,164,0,2.7,0,-999.99,-999.99,23.20
22,1,ACRU,13,165,0,2.2,0,-999.99,-999.99,23.20
22,1,ACRU,13,166,0,3.8,0,-999.99,-999.99,23.20
22,1,ACRU,13,166,0,1.6,0,-999.99,-999.99,23.20
22,1,SOAM,12,167,0,2.0,0,-999.99,-999.99,23.20
22,1,SOAM,12,167,0,1.8,4,-999.99,-999.99,23.20
22,1,SOAM,12,167,0,3.1,0,-999.99,-999.99,23.20
22,1,SOAM,12,167,0,1.7,0,-999.99,-999.99,23.20
22,1,SOAM,12,168,0,1.5,0,-999.99,-999.99,23.20
22,1,SOAM,12,169,0,1.8,0,-999.99,-999.99,23.20
22,1,ABBA,9,170,0,3.0,0,-999.99,-999.99,23.20
23,1,BEAL,3,171,0,3.4,0,-999.99,-999.99,23.10
23,1,BEAL,3,172,0,1.9,0,-999.99,-999.99,23.10
23,1,BEAL,3,173,0,1.8,0,-999.99,-999.99,23.10
23,1,BEAL,3,174,0,1.7,0,-999.99,-999.99,23.10
23,1,BEAL,3,175,0,1.5,0,-999.99,-999.99,23.10
23,1,BEPA,11,176,0,1.9,0,-999.99,-999.99,23.10
23,1,BEPA,11,177,0,1.6,0,-999.99,-999.99,23.10
23,1,BEPA,11,178,0,1.6,0,-999.99,-999.99,23.10
23,1,BEPA,11,179,0,1.8,0,-999.99,-999.99,23.10
23,1,BEPA,11,180,0,2.2,0,-999.99,-999.99,23.10
23,1,BEPA,11,180,0,1.9,0,-999.99,-999.99,23.10
23,1,BEPA,11,181,0,2.5,0,-999.99,-999.99,23.10
23,1,BEPA,11,182,0,1.6,0,-999.99,-999.99,23.10
23,1,BEPA,11,183,0,1.9,0,-999.99,-999.99,23.10
23,1,BEPA,11,184,0,2.3,0,-999.99,-999.99,23.10
23,1,BEPA,11,184,0,2.7,0,-999.99,-999.99,23.10
23,1,BEPA,11,185,0,1.5,0,-999.99,-999.99,23.10
23,1,PIRU,10,186,0,1.6,0,-999.99,-999.99,23.10
23,1,PIRU,10,187,0,6.6,0,-999.99,-999.99,23.10
23,1,ACRU,13,188,0,1.7,0,-999.99,-999.99,23.10
23,1,ACRU,13,189,0,1.6,0,-999.99,-999.99,23.10
23,1,SOAM,12,190,0,1.6,0,-999.99,-999.99,23.10
23,1,SOAM,12,191,0,1.5,0,-999.99,-999.99,23.10
23,1,ABBA,9,192,0,7.9,0,-999.99,-999.99,23.10
23,1,ABBA,9,192,0,3.8,0,-999.99,-999.99,23.10
23,1,ABBA,9,192,0,5.2,0,-999.99,-999.99,23.10
23,1,ABBA,9,193,0,8.3,0,-999.99,-999.99,23.10
23,1,ABBA,9,194,0,7.4,0,-999.99,-999.99,23.10
24,1,FAGR,2,195,0,4.0,0,-999.99,-999.99,23.40
24,1,FAGR,2,196,0,2.2,0,-999.99,-999.99,23.40
24,1,FAGR,2,196,0,2.4,0,-999.99,-999.99,23.40
24,1,FAGR,2,197,0,2.7,0,-999.99,-999.99,23.40
24,1,FAGR,2,198,0,3.7,0,-999.99,-999.99,23.40
24,1,FAGR,2,199,0,2.0,3,-999.99,-999.99,23.40
24,1,FAGR,2,200,0,1.9,0,-999.99,-999.99,23.40
24,1,FAGR,2,201,0,1.5,0,-999.99,-999.99,23.40
24,1,FAGR,2,202,0,2.2,0,-999.99,-999.99,23.40
24,1,FAGR,2,203,0,2.7,0,-999.99,-999.99,23.40
24,1,FAGR,2,204,0,1.8,0,-999.99,-999.99,23.40
24,1,FAGR,2,205,0,3.5,0,-999.99,-999.99,23.40
24,1,FAGR,2,205,0,1.8,0,-999.99,-999.99,23.40
24,1,FAGR,2,206,0,2.3,0,-999.99,-999.99,23.40
24,1,FAGR,2,207,0,3.2,0,-999.99,-999.99,23.40
24,1,FAGR,2,208,0,1.5,0,-999.99,-999.99,23.40
24,1,FAGR,2,209,0,1.5,0,-999.99,-999.99,23.40
24,1,FAGR,2,210,0,2.3,0,-999.99,-999.99,23.40
24,1,FAGR,2,211,0,2.6,0,-999.99,-999.99,23.40
24,1,FAGR,2,212,0,1.9,0,-999.99,-999.99,23.40
24,1,FAGR,2,213,0,1.8,0,-999.99,-999.99,23.40
24,1,FAGR,2,214,0,2.1,0,-999.99,-999.99,23.40
24,1,FAGR,2,215,0,2.6,0,-999.99,-999.99,23.40
24,1,FAGR,2,216,0,2.1,0,-999.99,-999.99,23.40
24,1,FAGR,2,217,0,1.7,0,-999.99,-999.99,23.40
24,1,FAGR,2,218,0,1.5,0,-999.99,-999.99,23.40
24,1,FAGR,2,219,0,4.4,0,-999.99,-999.99,23.40
24,1,FAGR,2,219,0,3.2,0,-999.99,-999.99,23.40
24,1,FAGR,2,219,0,3.4,0,-999.99,-999.99,23.40
24,1,FAGR,2,219,0,1.5,0,-999.99,-999.99,23.40
24,1,FAGR,2,219,0,3.2,0,-999.99,-999.99,23.40
24,1,FAGR,2,220,0,2.2,0,-999.99,-999.99,23.40
24,1,FAGR,2,220,0,1.9,0,-999.99,-999.99,23.40
24,1,FAGR,2,220,0,1.5,0,-999.99,-999.99,23.40
24,1,FAGR,2,220,0,3.8,0,-999.99,-999.99,23.40
24,1,FAGR,2,220,0,3.2,0,-999.99,-999.99,23.40
24,1,FAGR,2,220,0,2.6,0,-999.99,-999.99,23.40
24,1,FAGR,2,220,0,2.1,0,-999.99,-999.99,23.40
24,1,FAGR,2,220,0,3.2,0,-999.99,-999.99,23.40
24,1,FAGR,2,220,0,1.5,0,-999.99,-999.99,23.40
24,1,BEAL,3,221,0,3.1,0,-999.99,-999.99,23.40
24,1,BEAL,3,222,0,1.5,0,-999.99,-999.99,23.40
24,1,ACPE,6,223,0,1.7,0,-999.99,-999.99,23.40
24,1,PRPE,7,224,0,1.5,0,-999.99,-999.99,23.40
24,1,PRPE,7,225,0,4.8,0,-999.99,-999.99,23.40
24,1,BEPA,11,226,0,4.0,0,-999.99,-999.99,23.40
24,1,BEPA,11,227,0,1.5,0,-999.99,-999.99,23.40
24,1,BEPA,11,228,0,1.7,0,-999.99,-999.99,23.40
24,1,BEPA,11,228,0,4.6,0,-999.99,-999.99,23.40
24,1,BEPA,11,229,0,2.9,0,-999.99,-999.99,23.40
24,1,BEPA,11,230,0,2.1,0,-999.99,-999.99,23.40
24,1,BEPA,11,231,0,3.9,0,-999.99,-999.99,23.40
24,1,BEPA,11,232,0,1.5,4,-999.99,-999.99,23.40
24,1,BEPA,11,233,0,3.3,0,-999.99,-999.99,23.40
24,1,BEPA,11,234,0,1.8,3,-999.99,-999.99,23.40
24,1,BEPA,11,235,0,3.2,0,-999.99,-999.99,23.40
24,1,BEPA,11,236,0,3.1,0,-999.99,-999.99,23.40
24,1,BEPA,11,237,0,3.1,0,-999.99,-999.99,23.40
24,1,BEPA,11,238,0,1.8,0,-999.99,-999.99,23.40
24,1,BEPA,11,239,0,4.4,0,-999.99,-999.99,23.40
24,1,BEPA,11,240,0,2.0,0,-999.99,-999.99,23.40
24,1,BEPA,11,241,0,1.7,0,-999.99,-999.99,23.40
24,1,BEPA,11,242,0,2.0,0,-999.99,-999.99,23.40
24,1,BEPA,11,243,0,1.6,3,-999.99,-999.99,23.40
24,1,BEPA,11,244,0,2.6,0,-999.99,-999.99,23.40
24,1,BEPA,11,245,0,2.3,0,-999.99,-999.99,23.40
24,1,BEPA,11,246,0,3.6,0,-999.99,-999.99,23.40
24,1,BEPA,11,247,0,1.6,0,-999.99,-999.99,23.40
24,1,BEPA,11,248,0,1.7,0,-999.99,-999.99,23.40
24,1,BEPA,11,249,0,2.2,0,-999.99,-999.99,23.40
24,1,BEPA,11,250,0,3.4,0,-999.99,-999.99,23.40
24,1,SOAM,12,251,0,2.8,0,-999.99,-999.99,23.40
24,1,ABBA,9,252,0,5.0,0,-999.99,-999.99,23.40
30,1,FAGR,2,253,0,2.2,0,-999.99,-999.99,28.50
30,1,FAGR,2,254,0,1.8,0,-999.99,-999.99,28.50
30,1,BEPA,11,255,0,2.2,0,-999.99,-999.99,28.50
30,1,ABBA,9,256,0,12.2,0,-999.99,-999.99,28.50
30,1,ABBA,9,257,0,1.8,0,-999.99,-999.99,28.50
30,1,ABBA,9,258,0,1.8,0,-999.99,-999.99,28.50
30,1,ABBA,9,259,0,1.5,0,-999.99,-999.99,28.50
30,1,ABBA,9,260,0,1.9,0,-999.99,-999.99,28.50
30,1,ABBA,9,260,0,3.4,0,-999.99,-999.99,28.50
30,1,ABBA,9,261,0,15.6,0,-999.99,-999.99,28.50
30,1,ABBA,9,262,0,1.6,0,-999.99,-999.99,28.50
30,1,ABBA,9,263,0,2.0,0,-999.99,-999.99,28.50
30,1,ABBA,9,264,0,2.1,0,-999.99,-999.99,28.50
30,1,PIRU,10,265,0,1.7,0,-999.99,-999.99,28.50
30,1,PIRU,10,266,0,3.6,0,-999.99,-999.99,28.50
30,1,ACRU,13,267,0,1.8,0,-999.99,-999.99,28.50
31,1,FAGR,2,268,0,1.8,0,-999.99,-999.99,28.50
31,1,BEPA,11,269,0,1.8,0,-999.99,-999.99,28.50
31,1,BEPA,11,269,0,1.9,0,-999.99,-999.99,28.50
31,1,ABBA,9,270,0,10.0,0,-999.99,-999.99,28.50
31,1,ABBA,9,271,0,1.6,0,-999.99,-999.99,28.50
31,1,ABBA,9,272,0,3.1,0,-999.99,-999.99,28.50
31,1,ABBA,9,273,0,5.6,0,-999.99,-999.99,28.50
31,1,ABBA,9,274,0,1.7,0,-999.99,-999.99,28.50
31,1,PIRU,10,275,0,3.0,0,-999.99,-999.99,28.50
31,1,PIRU,10,276,0,4.2,0,-999.99,-999.99,28.50
31,1,PIRU,10,277,0,6.5,0,-999.99,-999.99,28.50
31,1,PIRU,10,278,0,3.8,0,-999.99,-999.99,28.50
31,1,PIRU,10,279,0,8.8,0,-999.99,-999.99,28.50
31,1,PIRU,10,280,0,4.5,0,-999.99,-999.99,28.50
31,1,ACRU,13,281,0,2.3,0,-999.99,-999.99,28.50
32,1,BEPA,11,282,0,20.8,5,-999.99,-999.99,20.23
32,1,BEPA,11,282,0,7.9,5,-999.99,-999.99,20.23
32,1,BEPA,11,282,0,20.0,5,-999.99,-999.99,20.23
32,1,BEPA,11,282,0,1.9,0,-999.99,-999.99,20.23
32,1,BEPA,11,282,0,4.4,0,-999.99,-999.99,20.23
32,1,BEPA,11,282,0,1.8,0,-999.99,-999.99,20.23
32,1,BEPA,11,282,0,1.8,0,-999.99,-999.99,20.23
32,1,ABBA,9,283,0,5.1,0,-999.99,-999.99,20.23
32,1,ABBA,9,284,0,3.6,0,-999.99,-999.99,20.23
32,1,ABBA,9,285,0,10.9,0,-999.99,-999.99,20.23
32,1,ABBA,9,286,0,1.8,0,-999.99,-999.99,20.23
32,1,PIRU,10,287,0,4.1,0,-999.99,-999.99,20.23
32,1,PIRU,10,288,0,4.3,0,-999.99,-999.99,20.23
32,1,PIRU,10,289,0,3.9,0,-999.99,-999.99,20.23
32,1,ACRU,13,290,0,1.5,0,-999.99,-999.99,20.23
36,3,FAGR,2,291,0,6.1,0,-999.99,-999.99,29.10
36,3,FAGR,2,292,0,6.7,0,-999.99,-999.99,29.10
36,3,FAGR,2,293,0,3.4,0,-999.99,-999.99,29.10
36,3,FAGR,2,294,0,2.2,0,-999.99,-999.99,29.10
36,3,FAGR,2,295,0,5.9,0,-999.99,-999.99,29.10
36,3,FAGR,2,296,0,1.5,0,-999.99,-999.99,29.10
36,3,FAGR,2,297,0,4.4,0,-999.99,-999.99,29.10
36,3,FAGR,2,298,0,3.8,0,-999.99,-999.99,29.10
36,3,FAGR,2,299,0,4.4,3,-999.99,-999.99,29.10
36,3,FAGR,2,300,0,2.6,0,-999.99,-999.99,29.10
36,3,FAGR,2,301,0,4.8,0,-999.99,-999.99,29.10
36,3,FAGR,2,302,0,1.6,0,-999.99,-999.99,29.10
36,3,FAGR,2,302,0,3.0,0,-999.99,-999.99,29.10
36,3,FAGR,2,303,0,4.1,0,-999.99,-999.99,29.10
36,3,FAGR,2,304,0,4.7,0,-999.99,-999.99,29.10
36,3,FAGR,2,305,0,1.9,0,-999.99,-999.99,29.10
36,3,FAGR,2,306,0,3.2,0,-999.99,-999.99,29.10
36,3,FAGR,2,307,0,3.4,0,-999.99,-999.99,29.10
36,3,FAGR,2,308,0,1.6,0,-999.99,-999.99,29.10
36,3,FAGR,2,309,0,2.9,0,-999.99,-999.99,29.10
36,3,FAGR,2,309,0,2.0,0,-999.99,-999.99,29.10
36,3,FAGR,2,309,0,3.7,0,-999.99,-999.99,29.10
36,3,FAGR,2,310,0,2.3,0,-999.99,-999.99,29.10
36,3,FAGR,2,310,0,2.5,0,-999.99,-999.99,29.10
36,3,FAGR,2,310,0,2.1,0,-999.99,-999.99,29.10
36,3,FAGR,2,311,0,3.1,0,-999.99,-999.99,29.10
36,3,FAGR,2,312,0,2.8,0,-999.99,-999.99,29.10
36,3,FAGR,2,312,0,2.7,0,-999.99,-999.99,29.10
36,3,FAGR,2,313,0,1.6,0,-999.99,-999.99,29.10
36,3,FAGR,2,314,0,3.8,0,-999.99,-999.99,29.10
36,3,FAGR,2,314,0,2.7,0,-999.99,-999.99,29.10
36,3,FAGR,2,315,0,2.0,0,-999.99,-999.99,29.10
36,3,FAGR,2,315,0,2.0,0,-999.99,-999.99,29.10
36,3,FAGR,2,316,0,1.6,0,-999.99,-999.99,29.10
36,3,FAGR,2,316,0,1.5,0,-999.99,-999.99,29.10
36,3,FAGR,2,316,0,2.4,0,-999.99,-999.99,29.10
36,3,FAGR,2,316,0,2.6,0,-999.99,-999.99,29.10
36,3,FAGR,2,316,0,3.3,0,-999.99,-999.99,29.10
36,3,FAGR,2,316,0,3.4,0,-999.99,-999.99,29.10
36,3,FAGR,2,316,0,2.3,0,-999.99,-999.99,29.10
36,3,FAGR,2,316,0,1.9,0,-999.99,-999.99,29.10
36,3,FAGR,2,316,0,1.6,0,-999.99,-999.99,29.10
36,3,FAGR,2,316,0,2.8,0,-999.99,-999.99,29.10
36,3,FAGR,2,316,0,1.6,0,-999.99,-999.99,29.10
36,3,FAGR,2,316,0,1.9,0,-999.99,-999.99,29.10
36,3,BEAL,3,317,0,5.4,0,-999.99,-999.99,29.10
36,3,BEAL,3,318,0,2.7,0,-999.99,-999.99,29.10
36,3,BEAL,3,319,0,2.4,0,-999.99,-999.99,29.10
36,3,BEAL,3,320,0,1.7,0,-999.99,-999.99,29.10
36,3,BEAL,3,321,0,3.4,0,-999.99,-999.99,29.10
36,3,ACPE,6,322,0,1.6,0,-999.99,-999.99,29.10
36,3,ACPE,6,323,0,2.1,0,-999.99,-999.99,29.10
36,3,PRPE,7,324,0,6.5,0,-999.99,-999.99,29.10
36,3,PRPE,7,325,0,4.6,4,-999.99,-999.99,29.10
36,3,PRPE,7,326,0,3.3,3,-999.99,-999.99,29.10
36,3,BEPA,11,327,0,2.8,0,-999.99,-999.99,29.10
36,3,BEPA,11,328,0,2.3,3,-999.99,-999.99,29.10
36,3,BEPA,11,329,0,4.8,0,-999.99,-999.99,29.10
36,3,BEPA,11,330,0,3.0,3,-999.99,-999.99,29.10
36,3,BEPA,11,331,0,3.0,0,-999.99,-999.99,29.10
36,3,BEPA,11,332,0,2.1,3,-999.99,-999.99,29.10
36,3,ACRU,13,333,0,5.7,0,-999.99,-999.99,29.10
36,3,PIRU,10,334,0,1.6,0,-999.99,-999.99,29.10
36,3,PIRU,10,334,0,3.2,0,-999.99,-999.99,29.10
36,3,PIRU,10,335,0,2.7,0,-999.99,-999.99,29.10
37,1,FAGR,2,336,0,3.2,0,-999.99,-999.99,26.70
37,1,FAGR,2,337,0,2.1,0,-999.99,-999.99,26.70
37,1,FAGR,2,338,0,2.5,0,-999.99,-999.99,26.70
37,1,FAGR,2,339,0,2.4,0,-999.99,-999.99,26.70
37,1,FAGR,2,339,0,1.8,0,-999.99,-999.99,26.70
37,1,FAGR,2,340,0,2.2,3,-999.99,-999.99,26.70
