Plot,Zone,Species,SppNum,Seq,Tag,Dbh,Vigor,AbvBmss,BlwBmss,Area
348,5,FAGR,2,1424,0,5.2,0,-999.99,-999.99,25.10
348,5,FAGR,2,1424,0,1.7,0,-999.99,-999.99,25.10
348,5,FAGR,2,1425,0,2.0,0,-999.99,-999.99,25.10
348,5,FAGR,2,1425,0,1.6,0,-999.99,-999.99,25.10
348,5,FAGR,2,1426,0,6.5,0,-999.99,-999.99,25.10
348,5,FAGR,2,1426,0,7.2,0,-999.99,-999.99,25.10
348,5,FAGR,2,1426,0,5.8,0,-999.99,-999.99,25.10
348,5,ACRU,13,1427,0,3.8,0,-999.99,-999.99,25.10
348,5,ACRU,13,1428,0,2.2,0,-999.99,-999.99,25.10
348,5,ACRU,13,1429,0,3.5,0,-999.99,-999.99,25.10
348,5,ACPE,6,1430,0,1.7,0,-999.99,-999.99,25.10
